genes	geneCluster
Hspa12a	0
Shtn1	0
Cacul1	0
Fam45a	0
Sfxn4	0
Grk5	0
mt-Ta	0
mt-Nd4l	0
mt-Nd6	0
Tmlhe	0
CAAA01118383.1	0
Sbspon	0
Pi15	0
Rgs7	0
Kcnk2	0
C1ql3	0
Kcnt1	0
Csrnp3	0
Hoxd9	0
Ypel4	0
2810405F15Rik	0
Ntsr1	0
Chrna4	0
Xist	0
Cldn34c1	0
Tmsb15b1	0
Glrb	0
Rbm46	0
Col25a1	0
Gm21541	0
2610028E06Rik	0
Alpl	0
Pla2g2d	0
Srarp	0
Gm43719	0
Tmem150c	0
Ache	0
Prrt4	0
Inmt	0
Nat8f3	0
Tspan11	0
Mansc4	0
Apoc2	0
Vstm2b	0
Nell1	0
Hbb-bs	0
Nts	0
Acss3	0
Gpr182	0
Adrb3	0
Ptpn20	0
Shisa2	0
Scara5	0
Ebf2	0
Olfm2	0
Kcnj5	0
Itga11	0
Gm12002	0
Hba-a2	0
Btnl9	0
Notum	0
Foxc1	0
Ntrk2	0
Tc2n	0
Tbx1	0
Lsamp	0
Lrfn2	0
Pcdhb9	0
Cndp1	0
Trim5	0
Pde6a	0
Ffar1	0
Ro60	0
Eef1aknmt	0
Utp25	0
Oip5os1	0
Morrbid	0
Rbis	0
Abitram	0
Czib	0
Micos10	0
Prxl2b	0
Gm10062	0
5830416I19Rik	0
Dipk1a	0
Gcn1	0
Map11	0
Vmn1r13	0
Klkb1	0
Fdx2	0
Dipk2a	0
Gatd3a	0
Pwwp3a	0
Tle5	0
Snhg16	0
Tasor2	0
Aopep	0
Prxl2c	0
Tasor	0
Stimate	0
Atpsckmt	0
Slc49a4	0
Atp5o	0
Gm7072	0
Ciao3	0
Gm34455	0
Ilrun	0
Gm36486	0
AY036118	0
Mmut	0
Micos13	0
Gm50012	0
Gm50069	0
Snhg4	0
Mzb1	0
Eif4ebp3	0
Arhgap26	0
Hdhd2	0
Nudt8	0
Znrd2	0
Plaat3	0
Gm36043	0
Oga	0
4833438C02Rik	0
Atp5md	0
Tsix	0
Gm19938	1
Gm6085	1
Gm37108	1
Gm26983	1
Gm38372	1
Gm26901	1
Sntg1	1
1700034P13Rik	1
Mcmdc2	1
Tcf24	1
Gm37569	1
Sulf1	1
Gm38376	1
Gm37409	1
Gm38223	1
Gm37702	1
Gm38120	1
Gm38380	1
Gm38319	1
Gm5523	1
Eya1	1
Msc	1
Rpl5-ps1	1
Gm38116	1
Gm5828	1
Jph1	1
Gm15795	1
Paqr8	1
Efhc1	1
Khdc1a	1
Kcnq5	1
Gm7658	1
Rims1	1
B3gat2	1
Gm7846	1
Gm37522	1
Gm37906	1
Ptp4a1	1
Ptp4a1.1	1
Gm19680	1
Gm29228	1
Gm37618	1
Bend6	1
Gm37354	1
Gm3052	1
Gm37233	1
Gm28417	1
4930568A12Rik	1
Arhgef4	1
1110002O04Rik	1
Gm37909	1
F830112A20Rik	1
Rpl12-ps1	1
4930594C11Rik	1
Gm43213	1
2010300C02Rik	1
Lipt1	1
Gm16152	1
Chst10	1
Gm37309	1
Npas2	1
Gm15832	1
Gm23722	1
Gm5100	1
Gm16894	1
Gm37347	1
Gm38070	1
Il18r1	1
Slc9a4	1
Mfsd9	1
Gpr45	1
1500015O10Rik	1
Txn-ps1	1
Dnah7b	1
Gm28151	1
Gm8337	1
4933411E06Rik	1
Tmeff2	1
Gm17767	1
Gm8420	1
Gm3940	1
Gm36955	1
Gm37370	1
E330011M16Rik	1
Gm17971	1
Gm6822	1
Gm8292	1
Gm38056	1
Gm37382	1
Gm37607	1
Gm15834	1
Gm20257	1
Gm37760	1
G730003C15Rik	1
Cdk15	1
D430013B06Rik	1
Gm38125	1
Gm37531	1
Ica1l	1
Gm15464	1
Eif4a-ps4	1
Rpl18-ps1	1
Gm37039	1
Rpl17-ps1	1
Gm37205	1
Gm38351	1
Gpr1	1
Zdbf2	1
Gm26649	1
Ccnyl1	1
Rpl10a-ps1	1
D630023F18Rik	1
Gm37570	1
Gm38387	1
Gm38162	1
Gm8840	1
Gm28112	1
Apol7d	1
4933417E11Rik	1
Gm8885	1
Gm4319	1
Mreg	1
Gm25360	1
Gm15843	1
Igfbp2	1
Rufy4	1
Cxcr1	1
Gm29358	1
Gm37733	1
Plcd4	1
Stk36	1
Slc23a3	1
Tmem198	1
Inha	1
4833412K13Rik	1
Gm6159	1
Gm37902	1
Gm37262	1
Gm37645	1
A630081D01Rik	1
Gm7516	1
Gm19552	1
Col4a3	1
C430014B12Rik	1
Gm28941	1
Gm37058	1
Gm38374	1
Gm37738	1
Fbxo36	1
Slc16a14	1
Rpl19-ps1	1
Gm7609	1
Gm16094	1
Gpr55	1
Gm37914	1
Gm16341	1
Gm28626	1
Nppc	1
Gm29055	1
Gm37485	1
Gm38142	1
Gm38010	1
Gm38021	1
Gm6136	1
Gm37967	1
Gm37017	1
Gm37447	1
4833421G17Rik	1
Ugt1a7c	1
Ugt1a6a	1
Ugt1a5	1
Dnajb3	1
Mroh2a	1
Gm29336	1
Gm28499	1
Gm37521	1
D130058E05Rik	1
Rab17	1
Gm7776	1
Twist2	1
Gm26720	1
Otos	1
5033417F24Rik	1
9430060I03Rik	1
Gm17415	1
BC055308	1
Gm15427	1
Gm37642	1
Gm37140	1
Gm3531	1
1810006J02Rik	1
Gm28187	1
Gm3608	1
Gm28404	1
Gm20302	1
Gm37566	1
Gm38235	1
Serpinb5	1
Gm6028	1
Tfcp2l1	1
Inhbb	1
Gm37219	1
Gm37745	1
Marco	1
Gm37174	1
Gpr39	1
Nckap5	1
Gm37772	1
Gm37510	1
Gm8451	1
Tmem163	1
2900009J06Rik	1
Gm38248	1
Rpl28-ps1	1
Gm37588	1
Gm37868	1
Gm37407	1
Gm6170	1
Rpl31-ps9	1
Gm15675	1
Cd55	1
Gm37109	1
AA986860	1
Il19	1
Dyrk3	1
Gm38262	1
Gm37954	1
Gm29488	1
Gm29487	1
Pm20d1	1
Gm38067	1
6030442K20Rik	1
Tmem81	1
Gm29257	1
Pik3c2b	1
Gm26616	1
Gm37368	1
Optc	1
Fmod	1
Gm38140	1
Gm8618	1
Gm37677	1
Ube2t	1
Ptprv	1
Gm15445	1
Gm4204	1
2610012C04Rik	1
Gm37333	1
Gm38399	1
Tnnt2	1
Cacna1s	1
9230116N13Rik	1
Gm37298	1
Gm37124	1
A130050O07Rik	1
Gm26930	1
D130019J16Rik	1
Gm37534	1
A430106G13Rik	1
A130071D04Rik	1
Gm37080	1
Gm37101	1
Gm37045	1
Gm37423	1
Gm37470	1
Gm43544	1
Gm37718	1
Gm16332	1
Gm5837	1
Gm5834	1
Gm38266	1
Gm38019	1
Kcnt2	1
Gm5835	1
B3galt2	1
Gm7266	1
Gm15443	1
Ptgs2os	1
Ptgs2os2	1
Prg4	1
Gm37893	1
2810414N06Rik	1
Nmnat2	1
Lamc2	1
Gm38009	1
Gm8818	1
E330020D12Rik	1
Shcbp1l	1
Rgsl1	1
Teddm2	1
Gm29291	1
Gm9530	1
Gm5532	1
Gm37383	1
Gm9694	1
9430034N14Rik	1
Gm38043	1
Gm28693	1
Gm37802	1
Gm37943	1
Gm37788	1
Sec16b	1
Gm37115	1
4933417C20Rik	1
9430087J23Rik	1
Gm37215	1
Gm38302	1
Gm38329	1
Gm38126	1
Gm37052	1
Gm37809	1
Gm37653	1
Serpinc1	1
Mettl13	1
Rpsa-ps1	1
Gm16548	1
Gpr161	1
Gm37860	1
Gm16565	1
Ildr2	1
Gm15853	1
Gm16701.1	1
Lrrc52	1
Gm6345	1
Sh2d1b1	1
Gm7694	1
Nos1ap	1
Gm7299	1
Gm26620	1
Gm2962	1
Gm38204	1
Gm10522	1
Cfap126	1
Mpz	1
Nr1i3	1
Rpl27-ps1	1
Gm37154	1
Itln1	1
A630035G10Rik	1
Gm37010	1
Gm10521	1
Gm37065	1
Gm38164	1
Gm37756	1
Igsf9	1
Gm37125	1
Cfap45	1
4933439K11Rik	1
Fcrl6	1
Gm18445	1
Olfr433	1
Opn3	1
Rbm8a2	1
3110062G12Rik	1
Gm38104	1
Gm37246	1
Gm37490	1
Gm37519	1
Gm37960	1
Gm37106	1
Gm37598	1
Gm38146	1
Gm37706	1
Gm16585	1
Catspere2	1
Gm37486	1
B230369F24Rik	1
Gm38300	1
Kif26b	1
Gm5561	1
Gm37070	1
Coq8a	1
Gm5069	1
Gm37390	1
Gm36933	1
Gm8101	1
Gm17275	1
H3f3aos	1
A430110L20Rik	1
Gm38359	1
Gm37258	1
Gm10517	1
Susd4	1
Gm37542	1
Tlr5	1
Gm38079	1
BC085271	1
Gm37214	1
Gm33973	1
1700056E22Rik	1
Gm37800	1
Rpl21-ps1	1
Gm38358	1
Gm34342	1
4930532G15Rik	1
Lyplal1	1
A430105J06Rik	1
Gm37254	1
Pdcd5-ps	1
Gm37168	1
1700034H15Rik	1
Gm26670	1
Gm26879	1
Hhat	1
Gm22265	1
Irf6	1
4930570N18Rik	1
Lamb3	1
Gm37691	1
Gm37334	1
9630010A21Rik	1
Cd46	1
Gm37132	1
Meig1	1
Cdnf	1
Gm13186	1
Gm13216	1
Dhtkd1	1
Proser2	1
Gm13391	1
Gm10855	1
9230102O04Rik	1
C630004M23Rik	1
Gm36932	1
Gm37851	1
Gm13293	1
Gm37730	1
Gm13292	1
Gm37975	1
Gm37881	1
Gm37289	1
Gm37255	1
Gm38014	1
Gm38156	1
Gm37780	1
Gm13270	1
Stamos	1
Slc39a12	1
2900092N22Rik	1
Gm10848	1
Gm37437	1
Gm37891	1
Gm36930	1
Gm38257	1
A930004D18Rik	1
Gm13349	1
4930426L09Rik	1
Gm13375	1
Gm13378	1
Gm13422	1
Gm13331	1
Il1f9	1
Cacna1b	1
Gm37139	1
Entpd8	1
Rnf208	1
AA543186	1
Fut7	1
Clic3	1
Ptgds	1
C8g	1
Ccdc187	1
Gm13563	1
0610009E02Rik	1
Lcn4	1
Adamtsl2	1
Sardh	1
Gm25541	1
Gm13421	1
Ppp1r26	1
1700007K13Rik	1
Rpsa-ps9	1
Gbgt1	1
Gfi1b	1
Spaca9	1
Ak8	1
Cfap77	1
Gm13394	1
Ntng2	1
2600006K01Rik	1
Kyat1	1
1700084E18Rik	1
Phyhd1	1
Cstad	1
Gm14488	1
Prrx2	1
Qrfp	1
Lamc3	1
Aif1l	1
Gm13611	1
Gm13413	1
Gm13523	1
Gm38299	1
Gm13528	1
Gm13408	1
Hc	1
Gm43128	1
Gm43761	1
Morn5	1
Gm13431	1
Gm13436	1
Gpr21	1
Crb2	1
Gm44283	1
Gm44443	1
Gm44291	1
Gm35808	1
Gm13586	1
Nr6a1	1
Gm44144	1
5730507A11Rik	1
Wdr38	1
Gm16523	1
Gm44027	1
Gm13453	1
Gm13456	1
Gm13479	1
Gm13470	1
Gm13509	1
Kif5c	1
Gm13525	1
Lypd6b	1
A430018G15Rik	1
A930012O16Rik	1
Gm13535	1
Gm13532	1
Gm13546	1
Gm13545	1
Ccdc148	1
Gm13570	1
Gm13573	1
Ly75	1
Dpp4	1
Galnt3	1
Gm13604	1
Gm37159	1
Gm38236	1
Gm37651	1
Gm37747	1
Gm37666	1
Gm38377	1
Lrp2	1
Gm13622	1
Gm13623	1
Gm13625	1
Mettl5os	1
Erich2	1
Gm13641	1
Gm13665	1
Mrpl23-ps1	1
Hoxd3os1	1
Rps6-ps4	1
Gm13653	1
E030042O20Rik	1
Ttc30a1	1
Gm13650	1
Cerkl	1
Gm13680	1
Gm13710	1
Gm19426	1
Gm13713	1
Lrrc55	1
4933423P22Rik	1
Rpl30-ps3	1
Agbl2	1
Rapsn	1
Mybpc3	1
A330069E16Rik	1
Gm13771	1
Zfp408	1
Gm13786	1
Gm13785	1
Large2	1
1700029I15Rik	1
Gm13815	1
Gm10800	1
Gm13868	1
Pamr1	1
Slc1a2	1
Gm13875	1
Cd59b	1
Wt1os	1
Gm27538	1
Wt1	1
Gm13910	1
Kif18a	1
Bbox1	1
G630016G05Rik	1
D330050G23Rik	1
Gm29340	1
Gm13986	1
Gpr176	1
Pak6	1
Gm14091	1
Rpusd2	1
Gm14138	1
Spint1	1
Rhov	1
Gm14207	1
Chac1	1
Exd1	1
Itpka	1
Jmjd7	1
Gm26899	1
AV039307	1
Ckmt1	1
Catsper2	1
Gm14017	1
Frmd5	1
Rps12-ps10	1
Duoxa2	1
Gm14085	1
Spata5l1	1
Bloc1s6os	1
Gm9913	1
Fgf7	1
Slc27a2	1
Gm27003	1
Gm10766	1
Zfp661	1
Acoxl	1
Gm14005	1
Gm14010	1
Gm14029	1
Gm4430.1	1
Gm14023	1
Gm14039	1
Il1bos	1
Spcs2-ps	1
Ebf4	1
Gm14044	1
Fastkd5	1
Lzts3	1
Slc4a11	1
A730017L22Rik	1
Gm14049	1
Adam33	1
Snrpert	1
AV099323	1
Mcm8	1
Lrrn4	1
Gm14094	1
Gm14056	1
Gm11645	1
Bfsp1	1
Gm11686	1
Gm11688	1
Ovol2	1
Gm14117	1
Gm21994	1
3300002I08Rik	1
Gm10130	1
Gm14121	1
E130215H24Rik	1
Ninl	1
Gm14150	1
Gm14167	1
Sdcbp2	1
Snph	1
Angpt4	1
Gm14154	1
Rps15a-ps7	1
Trib3	1
Gm14165	1
Defb25	1
Necab3	1
1700003F12Rik	1
Zfp341	1
a	1
Ahcy	1
Gm14227	1
Gm14239	1
Ggt7	1
6430550D23Rik	1
Spag4	1
Gm37274	1
Rbm12	1
Cnbd2	1
Gm14251	1
Gm14253	1
Rpl21-ps9	1
Gm14173	1
Gm14231	1
4930518I15Rik	1
Ghrh	1
Gm14279	1
Gm14286	1
Nnat	1
Gm20412	1
Gm14221	1
Gm16751	1
Lpin3	1
Gm11449	1
Gm11450	1
Gm11451	1
Jph2	1
Ccn5	1
Pabpc1l	1
Wfdc2	1
Zswim3	1
Neurl2	1
Zfp335os	1
Slc13a3	1
Slc2a10	1
Eya2	1
Gm11464	1
Gm11472	1
A530013C23Rik	1
Gm14321	1
9230111E07Rik	1
1200007C13Rik	1
Gm14319	1
Pard6b	1
Gm17619	1
Dok5	1
Gm14336	1
Atp5k-ps2	1
Nespas	1
Rpl30-ps5	1
Zfp831	1
Gm14387	1
Gm14443	1
Gm14391	1
Gm4724	1
Zfp966	1
Zfp973	1
Gm14419	1
Gm14421	1
Gm14407	1
Gm14410	1
Gm14418	1
Zfp970	1
Gm14403	1
Gm14322	1
Gm14323	1
Gm14327	1
Zfp972	1
Phactr3	1
Sycp2	1
Gata5	1
Slco4a1	1
Nkain4	1
Gm14341	1
BX649560.1	1
Stmn3	1
Rtel1	1
Zbtb46	1
Uckl1os	1
Tcea2	1
Nudt11	1
Rpl19-ps12	1
Nudt10	1
Usp27x	1
Ppp1r3f	1
Cacna1f	1
Gm14703	1
Ccdc120	1
Kcnd1	1
Rpl22-ps1	1
Gm7079	1
Rbm3os	1
Lancl3	1
Xk	1
Rpgr	1
Rpl30-ps11	1
AA414768	1
5730405O15Rik	1
Rpl3-ps1	1
Llph-ps2	1
Gpr82	1
Slc9a7	1
Gm9083	1
Gm14537	1
Gm14539	1
Syn1	1
A230072C01Rik	1
Zfp300	1
Gm2223	1
Gm6023	1
Lonrf3	1
Gm6274	1
Slc25a43	1
Mdrl	1
Rnf113a1	1
Gm4986	1
Dcaf12l1	1
Gm4987	1
Gm7722	1
Gm14648	1
Xpnpep2	1
Stk26	1
Hs6st2	1
Gpc3	1
Gm14586	1
Ccdc160	1
AW822252	1
Map7d3	1
Fgf13	1
Gm5637	1
Sms-ps	1
Slitrk4	1
Gm14681	1
Gm14698	1
Gm8172	1
Gabre	1
Zfp185	1
Xlr3a	1
Xlr4c	1
Srpk3	1
Rpl3-ps2	1
Plxna3	1
F8	1
Gm8692	1
Rps24-ps3	1
Gm8822	1
Gm8880	1
Gm6977	1
Pcyt1b	1
Vsig4	1
Rpl17-ps8	1
Eda2r	1
Gdpd2	1
Gjb1	1
Gm14845	1
H3f3a-ps1	1
Dmrtc1a	1
Gm6206	1
Gm9670	1
Gm38020	1
Gm6222	1
Vcp-rs	1
Uprt	1
Gm7117	1
Fgf16	1
Gm14853	1
Gm5127	1
Hdx	1
Gm6335	1
Dach2	1
Gm7429	1
Gm5863	1
Sytl4	1
Nox1	1
Drp2	1
Tmsb15a	1
Bex4	1
Bex1	1
Kir3dl1	1
D330045A20Rik	1
Morc4	1
Col4a6	1
Gm6368	1
Gm7123	1
Gm4760	1
Pak3	1
Capn6	1
A730046J19Rik	1
Amot	1
Gm5644	1
Il13ra2	1
Pfkfb1	1
Tro	1
Gm15131	1
Wnk3	1
Rpl21-ps15	1
A230072E10Rik	1
Gm6451	1
Ribc1	1
3010001F23Rik	1
Gm6472	1
Gm26035	1
Usp51	1
Klf8	1
Gm4997	1
Gm15163	1
Gm15186	1
Adgrg2	1
Scml2	1
Gm7331	1
Ace2	1
Vegfd	1
Fancb	1
Egfl6	1
Gm8817	1
Gm15232	1
Gm8832	1
Gm21887	1
Rps24-ps2	1
Gm16685	1
Gm5841	1
Gm15466	1
C030034L19Rik	1
Gm9833	1
Chmp4c	1
Gm5844	1
Bhlhe22	1
Gm7488	1
Gm43672	1
Lrrc34	1
Lrrc31	1
Slc7a14	1
Gm37123	1
Usp13	1
Gm43668	1
Gm43203	1
Gm15952	1
8430422M14Rik	1
1810062G17Rik	1
Gm12583	1
Il2	1
Bbs12	1
Gm43484	1
Gm5148	1
Rps23-ps1	1
Gm7799	1
Rpl21-ps10	1
Fat4	1
Gm9845	1
Gm42785	1
Gm7899	1
Gm37498	1
Gm6209	1
Gm37199	1
Gm38357	1
4930577N17Rik	1
Gm37399	1
Mgarp	1
Gm37968	1
Gm38200	1
5031434O11Rik	1
Mgst2	1
3110080O07Rik	1
Gm37675	1
Gm38252	1
Gm10728	1
Gm38055	1
5430420F09Rik	1
Gm30074	1
Gm37170	1
Gm38034	1
C130075A20Rik	1
Gm43471	1
Gm6204	1
Trpc4	1
Gm10254	1
Gm42841	1
Gm6394	1
Gm9645	1
Gm17951	1
Gm8234	1
Rpl13-ps6	1
Gm8276	1
Gm37589	1
Gm37488	1
Gm8325	1
B430305J03Rik	1
Gm8349	1
Gm9701	1
AC113458.1	1
Kcnab1	1
Gm37009	1
4931440P22Rik	1
Ptx3	1
Mlf1	1
Rarres1	1
Il12a	1
Gm20689	1
Gm18588	1
Gm37558	1
Rpl32-ps	1
Gm9762	1
6430573P05Rik	1
4930589L23Rik	1
Tmem144	1
Tdo2	1
Lrat	1
Dchs2	1
Sfrp2	1
Gm26771	1
Mnd1	1
Fhdc1	1
Gm37726	1
Fam160a1	1
Glt28d2	1
Gm37933	1
Gm3788	1
Dclk2	1
Gm37025	1
Gm10705	1
Cd5l	1
Fcrl1	1
Crabp2	1
1700113A16Rik	1
Tsacc	1
Tmem79	1
Gm42814	1
Gm37584	1
Mex3a	1
Gm10704	1
Gm17146	1
5830417I10Rik	1
Pklr	1
Gm43737	1
Muc1	1
Trim46	1
Chrnb2	1
Gm19710	1
Nup210l	1
Gm43712	1
Creb3l4	1
Gm45477	1
Gm45354	1
Slc27a3	1
S100a3	1
Gm19739	1
Gm35439	1
Sprr2a3	1
Gm9774	1
Sprr1a	1
Gm4202	1
Rplp0-ps1	1
Lingo4	1
Gm42463	1
Riiad1	1
Gm43773	1
Gm43774	1
Gm43768	1
Tuft1	1
Gm15234	1
Cgn	1
B230398E01Rik	1
A730011C13Rik	1
4930481B07Rik	1
Gm16740	1
Anxa9	1
6330562C20Rik	1
Gm37500	1
Gm4349	1
Hmgb1-ps5	1
Gm42671	1
E330034L11Rik	1
C920021L13Rik	1
Gm17690	1
Hist2h2ab	1
Hist2h2be	1
Hist2h3c2	1
Gm20632	1
Gm20633	1
Gm20634	1
Gm20627	1
Gm38227	1
Gm20628	1
Hist2h3b	1
Gm42743	1
Gm15441	1
Gm16253	1
6330549D23Rik	1
Itga10	1
Ankrd35	1
Nudt17	1
Gm42783	1
Gm42782	1
Gm42508	1
Gm43075	1
Gm5544	1
Gm42819	1
Gm42820	1
Gm5853	1
Gm43024	1
Gm42717	1
Gm43466	1
Gm43463	1
Vtcn1	1
Trim45	1
Cd101	1
Casq2	1
Gm43062	1
Dennd2c	1
Gm43061	1
Syt6	1
Gm43149	1
Gm43387	1
Gm15471	1
Phtf1os	1
Gm42696	1
Gm42699	1
Gm42702	1
Gm42701	1
Gm43258	1
Gm43259	1
Gm43260	1
Gm43256	1
A530041M06Rik	1
Slc16a1	1
Gm43581	1
Gm6485	1
Fam19a3	1
Gm42658	1
Wnt2b	1
Kcnd3	1
Gm43847	1
Gm43330	1
Gm43331	1
Gm42722	1
Gm4540	1
2010016I18Rik	1
Gm43071	1
Gm38253	1
Kcna3	1
Slc16a4	1
Gm5075	1
Gstm6	1
Gm12500	1
Scarna2	1
Gm43435	1
Fndc7	1
Gm43221	1
Gm19391	1
C130013H08Rik	1
Gm9889	1
Gpr88	1
Gm9761	1
Gm42892	1
Plppr4	1
Gm4332	1
Gm43300	1
Gm42664	1
Gm42928	1
Gm42929	1
Slc44a3	1
A730020M07Rik	1
Gm43823	1
Gm43609	1
4633401B06Rik	1
Abca4	1
Gm17494	1
Gm43569	1
Gm43283	1
Prss12	1
Gm15400	1
Gm4617	1
Gm42826	1
Gm20568	1
Gm43011	1
Gm43010	1
Gm43009	1
Gm43006	1
Gm43005	1
Gm42515	1
Gm42514	1
Gm43765	1
Gm43751	1
C230031I18Rik	1
Gm42973	1
Gm42972	1
Gm16238	1
1500005C15Rik	1
Gm42587	1
Gm43654	1
Gm43653	1
Gm43072	1
Egf	1
Gm43522	1
Gm43352	1
Gm42872	1
Gm42876	1
Gm9403	1
Gm42874	1
Gm43254	1
Slc9b2	1
2810428J06Rik	1
Gm43379	1
4930539J05Rik	1
Gm43430	1
Slc39a8	1
Gm43429	1
Gm43428	1
Gm31243	1
Gm42822	1
Ddit4l	1
Gm43403	1
Gm43088	1
Gm15460	1
Gm16060	1
Gm43162	1
Bmpr1b	1
Gbp2b	1
Gm5857	1
Gm43707	1
Gm43560	1
Clca3a2	1
Clca1	1
Col24a1	1
Gm17501	1
Rpl36a-ps2	1
Spata1	1
Gm10288	1
Ttll7	1
Rpsa-ps10	1
4930555A03Rik	1
Gipc2	1
Gm42967	1
Gm43858	1
Gm43857	1
Ak5	1
A530083M17Rik	1
Gm6520	1
Cth	1
Gm43362	1
Gm43307	1
Gm26857	1
Plag1	1
4930430E12Rik	1
Gm11810	1
4930412C18Rik	1
Rad54b	1
Fsbp	1
1700123M08Rik	1
Gm11826	1
Gm11868	1
Slc7a13	1
Atp6v0d2	1
Faxc	1
Gm37900	1
Gm11878	1
Gm11889	1
Gm11914	1
Epha7	1
Bach2os	1
Ankrd6	1
Gm11942	1
Pm20d2	1
Srsf12	1
Spaca1	1
Gm12350	1
Gm12366	1
Gm12389	1
Tmem215	1
Gm6297	1
Gm12396	1
Kif24	1
Gm13307	1
Gm20878	1
Gm13305	1
Gm10600	1
Gm21955	1
Ccl19	1
Phf24	1
1700022I11Rik	1
Unc13b	1
Sit1	1
Rmrp	1
Arhgef39	1
Gm12454	1
Car9	1
Fam221b	1
Gm12481	1
Gm12504	1
1700055D18Rik	1
Trmo	1
Gm16731	1
Tbc1d2	1
Anks6	1
Gm12460	1
Gm12466	1
Smc2os	1
AI427809	1
Rps15a-ps8	1
Gm12508	1
Fam206a	1
Palm2	1
D630039A03Rik	1
Gm12543	1
Wdr31	1
Bspry	1
Gm11483	1
Tnfsf15	1
Gm11249	1
Gm11221	1
Gm11223	1
Rps18-ps1	1
Ptprd	1
Gm11261	1
Gm11263	1
Gm11410	1
Gm11266	1
Gm23412	1
Bnc2	1
Gm12421	1
Adamtsl1	1
Acer2	1
Mrpl48-ps	1
Gm26566	1
Gm12607	1
Cdkn2a	1
Gm12669	1
Gm12666	1
Gm12655	1
Gm12693	1
Gm12704	1
Junos	1
Gm12708	1
Fggy	1
Gm12696	1
0610025J13Rik	1
Patj	1
Angptl3	1
Gm12689	1
Efcab7	1
Ccdc50-ps	1
Dnajc6	1
Wdr78	1
Gm12715	1
Gm12726	1
Tmem61	1
Pars2	1
Fam151a	1
Cyb5rl	1
Gm12802	1
4933424M12Rik	1
Lrp8	1
Orc1	1
Gm12743	1
Gm17354	1
Ttc39a	1
9630013D21Rik	1
Gm12804	1
Foxd2	1
Pdzk1ip1	1
Gm12854	1
Pik3r3	1
Ccdc17	1
Mutyh	1
Tctex1d4	1
Gm25099	1
Gm12840	1
Gm12844	1
9530034E10Rik	1
Ptprf	1
Tmem125	1
Ermap	1
Frg2f1	1
Foxo6	1
Kcnq4	1
Zfp69	1
Mfsd2a	1
Mycl	1
Rhbdl2	1
Gm26606	1
D130007C19Rik	1
Gm12902	1
Rspo1	1
Rpl28-ps3	1
Tekt2	1
Gm12934	1
Gm12933	1
Gm12943	1
Gjb3	1
Gjb5	1
Zscan20	1
Tlr12	1
1700086P04Rik	1
Gm12976	1
Fam167b	1
Gm12967	1
Gm12966	1
Adgrb2	1
Serinc2	1
Gm12971	1
A930004J17Rik	1
Gm13215	1
Rps15a-ps4	1
Rnu11	1
Rab42	1
Gm17300	1
Gm13033	1
Gm26615	1
Map3k6	1
Sytl1	1
Tent5b	1
Sfn	1
Crybg2	1
Ubxn11	1
Extl1	1
Aunip	1
Gm12990	1
Ifnlr1	1
Gm12989	1
Gm24362	1
6030445D17Rik	1
Gm12987	1
Wnt4	1
Gm13012	1
Cda	1
Rpl38-ps1	1
Ubxn10	1
Gm16287	1
Klhdc7a	1
Padi4	1
Crocc	1
Gm13056	1
Epha2	1
Gm13075	1
Gm29367	1
Fhad1	1
Tmem51os1	1
Kazn	1
Anp32b-ps1	1
Gm13121	1
Tnfrsf8	1
Smarca5-ps	1
Gm13226	1
Znf41-ps	1
Gm13241	1
Zfp993	1
Gm26624	1
Gm13135	1
Gm16503	1
Gm20707	1
Rps19-ps3	1
Angptl7	1
Gm13203	1
Gm13205	1
Rpsa-ps12	1
Ube4bos1	1
Gm13073	1
Gm37795	1
Gpr157	1
Slc2a5	1
Car6	1
Gm13094	1
Gm13092	1
Gm13091	1
Rps15a-ps3	1
Zbtb48	1
Espn	1
Chd5	1
Nphp4	1
Smim1	1
Gm13132	1
Tnfrsf14	1
Morn1	1
5830444B04Rik	1
Cfap74	1
Tmem52	1
Gm16023	1
1500002C15Rik	1
Tmem240	1
Gm37090	1
9430015G10Rik	1
Samd11	1
1700109H08Rik	1
2510017J16Rik	1
4833413G10Rik	1
Gm43679	1
Rps4x-ps	1
Wdr46-ps	1
Mterf1b	1
Gm43112	1
Gm43113	1
Gm43111	1
Gm43623	1
Gm10484	1
Gm43727	1
Gm43728	1
Cfap69	1
Steap1	1
Gm15459	1
Gm15730	1
Rundc3b	1
Gm42684	1
7330423F06Rik	1
Abcb4	1
Gm7332	1
Sema3d	1
Gm8925	1
Gm42909	1
Pclo	1
Gm43489	1
Sema3c	1
Gnat3	1
Ccdc146	1
Gm6543	1
Gm8539	1
Gm15421	1
Gm6560	1
Gm43566	1
Gm6745	1
Gm3724	1
Gm43389	1
Gm5575	1
Atg9b	1
Gm10221	1
Gm26648	1
Wdr86	1
Gm25363	1
Gm42585	1
Gm20432	1
Xrcc2	1
Gm4865	1
En2	1
Rnf32	1
C79130	1
4632411P08Rik	1
Gm5129	1
Garem2	1
Gm16288	1
Drc1	1
Otof	1
Dpysl5	1
Gm19409	1
Gm43808	1
5930420M18Rik	1
Cgref1	1
Abhd1	1
Gm42798	1
Krtcap3	1
Gm43059	1
Gm43810	1
Gm43811	1
Gm10463	1
Gm43312	1
Gm43313	1
Gm10461	1
Gm43692	1
Rpl35a-ps5	1
Fgfr3	1
Gm10059	1
Nat8l	1
Poln	1
Zfyve28	1
